Invoice_ID,Customer_ID,Invoice_Date,Due_Date,Payment_Date,Amount_Billed,Discount,Amount_Received,Payment_Method,Salesperson_ID,Region,Is_Duplicate,Is_Leaked,Leakage_Type
INV02938,CUST0121,2023-01-18,2023-02-02,2023-02-02,22809,0.0,21554.55,Bank Transfer,SP010,East,0,1,Underpayment
INV02939,CUST0174,2023-10-19,2023-12-03,2023-12-03,26053,0.0,26053.0,Cash,SP019,North,0,0,
INV02940,CUST0011,2023-07-31,2023-08-15,2023-08-15,33213,0.0,33213.0,Cash,SP004,North,0,0,
INV02941,CUST0150,2023-06-27,2023-07-12,2023-07-12,28340,0.0,26778.6,UPI,SP007,South,0,1,Underpayment
INV02942,CUST0101,2023-10-29,2023-11-28,2023-11-24,16386,0.0,16386.0,Cash,SP019,East,0,0,
INV02943,CUST0158,2023-07-09,2023-08-23,2023-08-20,16154,0.0,16154.0,Cash,SP005,North,0,0,
INV02944,CUST0119,2023-11-14,2023-12-29,2023-12-28,28634,0.0,28634.0,Bank Transfer,SP017,North,0,0,
INV02945,CUST0128,2023-01-22,2023-03-08,2023-03-08,44491,0.0,44491.0,Cash,SP002,West,0,0,
INV02946,CUST0087,2023-05-03,2023-06-17,2023-06-17,18349,0.0,16329.07,Card,SP015,East,0,1,Underpayment
INV02947,CUST0131,2023-11-17,2023-12-17,2023-12-29,16330,0.0,16330.0,Card,SP014,South,0,0,
INV02948,CUST0080,2023-03-23,2023-05-07,2023-05-07,22044,0.0,22044.0,Bank Transfer,SP008,West,0,0,
INV02949,CUST0039,2023-09-07,2023-10-22,2023-10-22,38087,0.0,38087.0,UPI,SP003,North,0,0,
INV02950,CUST0151,2023-08-20,2023-09-04,2023-10-01,20494,0.0,20494.0,UPI,SP015,South,0,0,
INV02951,CUST0039,2023-01-08,2023-02-22,2023-02-21,37539,0.0,37539.0,Cash,SP011,East,0,0,
INV02952,CUST0149,2023-12-08,2023-12-23,2023-12-26,36241,0.0,36241.0,Card,SP014,West,0,0,
INV02953,CUST0032,2023-09-27,2023-11-11,2023-11-27,27443,6860.75,20582.25,Cash,SP007,West,0,0,
INV02954,CUST0168,2023-07-27,2023-08-11,2023-08-17,47741,0.0,47741.0,Bank Transfer,SP013,South,0,0,
INV02955,CUST0089,2023-02-07,2023-02-22,2023-02-22,43758,0.0,43758.0,UPI,SP009,West,0,0,
INV02956,CUST0048,2023-02-28,2023-03-30,2023-03-30,7636,0.0,7636.0,Card,SP011,West,0,0,
INV02957,CUST0035,2023-03-26,2023-04-25,2023-04-30,47493,0.0,47493.0,Card,SP011,South,0,0,
INV02958,CUST0002,2023-02-18,2023-03-05,2023-03-06,30666,0.0,30666.0,Card,SP003,West,0,0,
INV02959,CUST0086,2023-04-29,2023-05-14,2023-05-14,42555,0.0,42555.0,Bank Transfer,SP008,West,1,1,Duplicate
INV02960,CUST0072,2023-07-04,2023-07-19,2023-07-31,26125,6531.25,19593.75,Bank Transfer,SP014,North,0,0,
INV02961,CUST0198,2023-01-04,2023-01-19,2023-01-19,19333,4833.25,12800.92,Cash,SP011,East,0,1,Underpayment
INV02962,CUST0087,2023-02-14,2023-03-01,2023-02-25,20577,0.0,20577.0,Card,SP017,South,0,0,
INV02963,CUST0055,2023-04-03,2023-04-18,2023-04-14,36748,0.0,36748.0,Cash,SP017,West,0,0,
INV02964,CUST0136,2023-05-17,2023-07-01,2023-07-01,47369,9473.8,35599.52,Bank Transfer,SP014,North,0,1,Underpayment
INV02965,CUST0117,2023-01-07,2023-02-21,,14145,2829.0,0.0,Cash,SP018,West,0,1,Missing Payment
INV02966,CUST0012,2023-03-14,2023-04-13,2023-05-08,32185,0.0,32185.0,UPI,SP014,North,0,0,
INV02967,CUST0122,2023-02-07,2023-03-09,2023-03-09,7749,0.0,7749.0,Bank Transfer,SP011,South,0,0,
INV02968,CUST0116,2023-07-09,2023-08-08,2023-08-05,18495,0.0,18495.0,UPI,SP008,East,0,0,
INV02969,CUST0102,2023-10-23,2023-11-22,2023-11-18,15960,0.0,15960.0,Bank Transfer,SP002,South,0,0,
INV02970,CUST0116,2023-04-25,2023-05-10,2023-05-08,11243,0.0,11243.0,UPI,SP014,North,0,0,
INV02971,CUST0020,2023-11-12,2023-12-12,2023-12-12,44235,11799.38,32435.620000000003,Card,SP001,East,0,1,Over-discount
INV02972,CUST0197,2023-10-19,2023-12-03,2023-12-03,21457,5364.25,16092.75,UPI,SP016,South,0,0,
INV02973,CUST0137,2023-12-27,2024-02-10,2024-02-10,44427,8885.4,35541.6,Cash,SP004,South,0,0,
INV02974,CUST0100,2023-08-20,2023-10-04,2023-10-04,30534,0.0,28093.65,Cash,SP006,South,0,1,Underpayment
INV02975,CUST0004,2023-06-07,2023-07-22,2023-07-19,20583,0.0,20583.0,UPI,SP011,South,0,0,
INV02976,CUST0123,2023-08-03,2023-08-18,2023-08-17,20064,0.0,20064.0,Bank Transfer,SP009,South,0,0,
INV02977,CUST0169,2023-08-15,2023-09-14,2023-09-14,9470,0.0,9470.0,Cash,SP014,South,0,0,
INV02978,CUST0110,2023-11-17,2023-12-02,2023-12-10,44945,0.0,44945.0,Bank Transfer,SP012,North,0,0,
INV02979,CUST0196,2023-10-05,2023-11-04,2023-11-04,39389,0.0,36487.15,UPI,SP003,South,0,1,Underpayment
INV02980,CUST0032,2023-04-17,2023-05-02,2023-05-02,19071,953.55,16072.61,UPI,SP009,South,0,1,Underpayment
INV02981,CUST0030,2023-08-03,2023-09-02,,36087,0.0,0.0,UPI,SP017,West,0,1,Missing Payment
INV02982,CUST0131,2023-02-05,2023-02-20,2023-02-17,22907,0.0,22907.0,Cash,SP003,East,0,0,
INV02983,CUST0024,2023-07-11,2023-08-10,2023-08-08,26705,0.0,26705.0,Card,SP007,East,0,0,
INV02984,CUST0186,2023-08-29,2023-09-13,2023-09-23,31090,0.0,31090.0,UPI,SP003,South,0,0,
INV02985,CUST0038,2023-03-08,2023-04-07,2023-04-06,25343,1267.15,24075.85,Bank Transfer,SP016,East,0,0,
INV02986,CUST0008,2023-05-27,2023-06-26,2023-06-26,20691,0.0,20691.0,Card,SP004,West,1,1,Duplicate
INV02987,CUST0055,2023-10-31,2023-11-15,2023-11-27,38181,0.0,38181.0,Card,SP019,North,0,0,
INV02988,CUST0191,2023-12-20,2024-01-04,,39714,0.0,0.0,Card,SP018,West,0,1,Missing Payment
INV02989,CUST0100,2023-11-20,2023-12-20,2023-12-30,10892,0.0,10892.0,Cash,SP007,North,0,0,
INV02990,CUST0010,2023-01-07,2023-02-06,2023-02-02,39709,1985.45,37723.55,UPI,SP019,East,0,0,
INV02991,CUST0005,2023-03-08,2023-04-22,2023-04-22,19012,0.0,19012.0,Cash,SP014,North,1,1,Duplicate
INV02992,CUST0081,2023-03-23,2023-04-22,2023-04-22,10656,2148.68,8507.32,Bank Transfer,SP004,North,0,1,Over-discount
INV02993,CUST0152,2023-12-09,2023-12-24,2023-12-22,7271,0.0,7271.0,Card,SP018,East,0,0,
INV02994,CUST0031,2023-05-08,2023-06-22,2023-06-22,32990,0.0,32990.0,Cash,SP008,East,0,0,
INV02995,CUST0138,2023-02-21,2023-03-23,,9270,927.0,0.0,UPI,SP004,North,0,1,Missing Payment
INV02996,CUST0077,2023-04-25,2023-06-09,2023-06-08,5347,267.35,5079.65,Cash,SP013,South,0,0,
INV02997,CUST0072,2023-01-19,2023-02-18,2023-02-16,35750,5362.5,30387.5,UPI,SP017,East,0,0,
INV02998,CUST0020,2023-06-10,2023-07-10,2023-08-06,22978,0.0,22978.0,Cash,SP014,North,0,0,
INV02999,CUST0007,2023-08-08,2023-09-07,2023-09-05,13548,0.0,13548.0,Bank Transfer,SP003,South,0,0,
INV03000,CUST0135,2023-04-07,2023-05-22,2023-05-19,46106,0.0,46106.0,UPI,SP012,North,0,0,
INV03001,CUST0025,2023-01-02,2023-02-01,2023-01-31,17197,0.0,17197.0,Cash,SP004,South,0,0,
INV03002,CUST0148,2023-08-10,2023-08-25,2023-08-25,19952,0.0,19952.0,UPI,SP008,North,0,0,
INV03003,CUST0071,2023-07-19,2023-08-18,2023-08-18,29315,0.0,27926.38,UPI,SP018,East,0,1,Underpayment
INV03004,CUST0142,2023-11-15,2023-12-30,2023-12-30,37743,3774.3,31090.039999999997,UPI,SP013,North,0,1,Underpayment
INV03005,CUST0080,2023-12-02,2024-01-01,2023-12-30,12160,0.0,12160.0,Cash,SP009,North,0,0,
INV03006,CUST0036,2023-07-17,2023-08-01,2023-07-31,9960,0.0,9960.0,UPI,SP004,West,0,0,
INV03007,CUST0011,2023-05-01,2023-05-31,2023-06-24,37635,0.0,37635.0,Card,SP018,North,0,0,
INV03008,CUST0068,2023-02-18,2023-03-05,2023-03-05,18440,6202.75,12237.25,Bank Transfer,SP003,East,0,1,Over-discount
INV03009,CUST0044,2023-03-06,2023-03-21,2023-03-20,24673,6168.25,18504.75,UPI,SP001,West,0,0,
INV03010,CUST0056,2023-07-18,2023-09-01,2023-09-18,43079,0.0,43079.0,Bank Transfer,SP006,South,0,0,
INV03011,CUST0105,2023-09-27,2023-10-12,2023-10-12,37815,0.0,37815.0,Cash,SP019,South,0,0,
INV03012,CUST0127,2023-11-11,2023-12-26,2023-12-24,13177,658.85,12518.15,UPI,SP014,South,0,0,
INV03013,CUST0157,2023-02-11,2023-03-28,2023-03-25,16844,0.0,16844.0,Bank Transfer,SP017,East,0,0,
INV03014,CUST0089,2023-01-12,2023-01-27,2023-01-24,49370,7405.5,41964.5,Card,SP019,East,0,0,
INV03015,CUST0069,2023-03-23,2023-04-07,2023-04-07,46968,0.0,46968.0,UPI,SP014,East,0,0,
INV03016,CUST0166,2023-02-18,2023-04-04,,13849,0.0,0.0,UPI,SP004,West,0,1,Missing Payment
INV03017,CUST0152,2023-04-19,2023-05-04,2023-05-02,22924,0.0,22924.0,Cash,SP005,South,0,0,
INV03018,CUST0165,2023-10-21,2023-12-05,2023-12-31,16273,0.0,16273.0,Bank Transfer,SP005,North,0,0,
INV03019,CUST0060,2023-05-06,2023-05-21,2023-05-18,29343,7335.75,22007.25,UPI,SP003,West,0,0,
INV03020,CUST0035,2023-09-02,2023-09-17,,8800,0.0,0.0,UPI,SP019,North,0,1,Missing Payment
INV03021,CUST0167,2023-08-20,2023-09-04,2023-09-03,49775,0.0,49775.0,UPI,SP001,West,0,0,
INV03022,CUST0028,2023-10-06,2023-11-05,2023-11-04,18068,0.0,18068.0,Card,SP005,South,0,0,
INV03023,CUST0186,2023-08-08,2023-09-22,2023-09-21,21128,0.0,21128.0,Cash,SP011,West,0,0,
INV03024,CUST0097,2023-01-20,2023-03-06,2023-03-06,25901,0.0,24649.68,Cash,SP015,South,0,1,Underpayment
INV03025,CUST0163,2023-01-20,2023-02-04,2023-02-03,38443,0.0,38443.0,Card,SP012,South,0,0,
INV03026,CUST0171,2023-08-26,2023-10-10,2023-10-10,38922,1946.1,36975.9,Card,SP016,East,1,1,Duplicate
INV03027,CUST0112,2023-05-03,2023-05-18,2023-05-17,42790,0.0,42790.0,UPI,SP014,West,0,0,
INV03028,CUST0041,2023-01-01,2023-01-16,2023-01-16,34394,0.0,32759.17,Card,SP017,East,0,1,Underpayment
INV03029,CUST0053,2023-12-16,2024-01-15,2024-01-15,35394,11876.53,23517.47,Cash,SP005,East,0,1,Over-discount
INV03030,CUST0072,2023-09-03,2023-09-18,2023-09-17,31243,0.0,31243.0,UPI,SP016,North,0,0,
INV03031,CUST0151,2023-08-19,2023-09-18,2023-09-15,38301,0.0,38301.0,Cash,SP008,West,0,0,
INV03032,CUST0052,2023-11-19,2024-01-03,2024-01-03,32549,0.0,32549.0,Card,SP013,East,0,0,
INV03033,CUST0042,2023-09-10,2023-10-10,2023-10-09,47180,0.0,47180.0,Card,SP005,North,0,0,
INV03034,CUST0200,2023-08-14,2023-08-29,2023-08-29,34429,0.0,34429.0,Card,SP013,South,1,1,Duplicate
INV03035,CUST0142,2023-12-06,2024-01-20,2024-01-20,37920,0.0,35319.81,Bank Transfer,SP004,East,0,1,Underpayment
INV03036,CUST0185,2023-07-23,2023-08-22,2023-09-07,47095,0.0,47095.0,Cash,SP004,East,0,0,
INV03037,CUST0169,2023-12-16,2024-01-30,2024-01-28,12082,1208.2,10873.8,Card,SP001,North,0,0,
INV03038,CUST0146,2023-10-07,2023-10-22,2023-10-20,12837,0.0,12837.0,Cash,SP009,South,0,0,
INV03039,CUST0194,2023-03-19,2023-05-03,2023-05-03,28412,9281.08,19130.92,Bank Transfer,SP016,North,0,1,Over-discount
INV03040,CUST0039,2023-11-13,2023-11-28,2023-11-28,10230,2603.68,7626.32,Card,SP019,East,0,1,Over-discount
INV03041,CUST0001,2023-06-21,2023-07-21,2023-07-21,40614,2030.7,38583.3,Bank Transfer,SP004,East,0,0,
INV03042,CUST0185,2023-07-15,2023-08-14,2023-08-10,24116,0.0,24116.0,Cash,SP019,South,0,0,
INV03043,CUST0161,2023-08-16,2023-09-15,2023-09-11,33756,0.0,33756.0,Cash,SP004,West,0,0,
INV03044,CUST0121,2023-12-01,2024-01-15,2024-01-11,8283,0.0,8283.0,Bank Transfer,SP011,North,0,0,
INV03045,CUST0087,2023-10-15,2023-11-14,2023-11-10,27277,0.0,27277.0,Bank Transfer,SP018,East,0,0,
INV03046,CUST0127,2023-07-16,2023-07-31,2023-07-28,14752,0.0,14752.0,UPI,SP003,North,0,0,
INV03047,CUST0145,2023-07-20,2023-08-04,,34810,0.0,0.0,Card,SP002,South,0,1,Missing Payment
INV03048,CUST0120,2023-01-26,2023-02-25,2023-03-08,49713,0.0,49713.0,UPI,SP004,West,0,0,
INV03049,CUST0184,2023-01-27,2023-02-11,2023-02-07,16101,0.0,16101.0,Bank Transfer,SP007,East,0,0,
INV03050,CUST0025,2023-11-17,2023-12-02,2023-12-28,17674,0.0,17674.0,UPI,SP019,West,0,0,
INV03051,CUST0031,2023-07-01,2023-07-31,2023-07-31,12108,3027.0,9081.0,Card,SP007,North,0,0,
INV03052,CUST0088,2023-08-29,2023-09-13,2023-09-09,35215,0.0,35215.0,UPI,SP003,East,0,0,
INV03053,CUST0154,2023-02-10,2023-03-27,2023-04-22,43700,0.0,43700.0,Bank Transfer,SP002,West,0,0,
INV03054,CUST0177,2023-02-22,2023-03-24,2023-03-24,27706,5541.2,22164.8,Bank Transfer,SP001,West,1,1,Duplicate
INV03055,CUST0056,2023-08-12,2023-09-11,2023-09-07,22587,2258.7,20328.3,UPI,SP003,South,0,0,
INV03056,CUST0148,2023-01-14,2023-02-13,2023-03-14,17919,0.0,17919.0,Card,SP012,East,0,0,
INV03057,CUST0193,2023-03-13,2023-04-12,2023-04-11,26170,0.0,26170.0,Bank Transfer,SP001,North,0,0,
INV03058,CUST0161,2023-03-23,2023-05-07,2023-05-04,42944,0.0,42944.0,Cash,SP007,South,0,0,
INV03059,CUST0041,2023-02-02,2023-02-17,2023-02-21,11647,0.0,11647.0,UPI,SP006,South,0,0,
INV03060,CUST0054,2023-12-22,2024-01-06,2024-01-07,7056,0.0,7056.0,Cash,SP015,North,0,0,
INV03061,CUST0170,2023-10-03,2023-11-02,2023-10-31,36885,0.0,36885.0,Bank Transfer,SP002,North,0,0,
INV03062,CUST0186,2023-08-04,2023-09-18,2023-09-17,6629,0.0,6629.0,Cash,SP010,West,0,0,
INV03063,CUST0040,2023-09-03,2023-10-18,2023-10-18,16251,5593.66,10657.34,Bank Transfer,SP016,West,0,1,Over-discount
INV03064,CUST0002,2023-09-22,2023-10-07,2023-10-04,41499,0.0,41499.0,UPI,SP018,South,0,0,
INV03065,CUST0176,2023-09-03,2023-10-03,2023-10-03,39814,0.0,39814.0,UPI,SP006,South,1,1,Duplicate
INV03066,CUST0019,2023-10-20,2023-11-04,2023-10-31,14445,0.0,14445.0,UPI,SP014,South,0,0,
INV03067,CUST0180,2023-03-25,2023-04-09,2023-04-08,26219,0.0,26219.0,Cash,SP015,South,0,0,
INV03068,CUST0153,2023-08-11,2023-09-25,2023-10-05,16479,0.0,16479.0,Bank Transfer,SP015,West,0,0,
INV03069,CUST0045,2023-02-11,2023-03-28,2023-03-28,30345,0.0,30345.0,Cash,SP011,East,0,0,
INV03070,CUST0156,2023-03-18,2023-04-02,2023-04-01,22684,0.0,22684.0,UPI,SP007,West,0,0,
INV03071,CUST0076,2023-06-09,2023-07-09,2023-07-09,15731,0.0,15731.0,Card,SP003,North,0,0,
INV03072,CUST0178,2023-11-04,2023-11-19,2023-11-19,8934,0.0,6123.46,Bank Transfer,SP018,North,0,1,Underpayment
INV03073,CUST0144,2023-08-11,2023-09-10,2023-09-08,5777,0.0,5777.0,Bank Transfer,SP002,South,0,0,
INV03074,CUST0138,2023-06-16,2023-07-01,2023-06-28,7439,0.0,7439.0,Bank Transfer,SP002,North,0,0,
INV03075,CUST0062,2023-07-08,2023-08-22,2023-08-22,47026,0.0,47026.0,UPI,SP011,North,0,0,
INV03076,CUST0067,2023-01-31,2023-03-02,2023-02-27,35847,0.0,35847.0,Bank Transfer,SP006,North,0,0,
INV03077,CUST0110,2023-09-11,2023-10-11,2023-10-07,39433,0.0,39433.0,Bank Transfer,SP008,North,0,0,
INV03078,CUST0133,2023-09-02,2023-09-17,2023-09-13,39553,0.0,39553.0,Card,SP003,West,0,0,
INV03079,CUST0185,2023-05-14,2023-06-28,2023-06-28,5238,0.0,3193.46,UPI,SP011,West,0,1,Underpayment
INV03080,CUST0043,2023-06-04,2023-07-19,2023-08-10,15349,0.0,15349.0,Cash,SP001,North,0,0,
INV03081,CUST0196,2023-08-08,2023-08-23,2023-08-23,44913,0.0,42607.61,UPI,SP001,North,0,1,Underpayment
INV03082,CUST0083,2023-03-14,2023-03-29,2023-03-26,28485,0.0,28485.0,UPI,SP003,South,0,0,
INV03083,CUST0124,2023-10-02,2023-10-17,2023-10-17,29312,0.0,28697.74,Cash,SP002,North,0,1,Underpayment
INV03084,CUST0185,2023-09-11,2023-09-26,2023-09-29,8089,0.0,8089.0,Cash,SP013,North,0,0,
INV03085,CUST0130,2023-08-20,2023-10-04,2023-10-03,48738,0.0,48738.0,Cash,SP009,South,0,0,
INV03086,CUST0022,2023-07-26,2023-09-09,2023-09-09,5414,0.0,5414.0,Card,SP010,West,1,1,Duplicate
INV03087,CUST0134,2023-09-08,2023-09-23,2023-09-20,40184,0.0,40184.0,Bank Transfer,SP010,North,0,0,
INV03088,CUST0081,2023-01-25,2023-02-24,2023-02-24,36676,0.0,36676.0,UPI,SP017,West,1,1,Duplicate
INV03089,CUST0120,2023-08-28,2023-09-12,2023-10-08,31040,0.0,31040.0,UPI,SP001,East,0,0,
INV03090,CUST0063,2023-06-27,2023-07-27,2023-07-25,9752,0.0,9752.0,Cash,SP003,East,0,0,
INV03091,CUST0186,2023-01-24,2023-03-10,2023-03-19,29930,0.0,29930.0,Bank Transfer,SP013,West,0,0,
INV03092,CUST0145,2023-10-02,2023-10-17,,16201,0.0,0.0,Card,SP005,East,0,1,Missing Payment
INV03093,CUST0131,2023-07-16,2023-07-31,2023-08-29,23330,0.0,23330.0,Cash,SP002,East,0,0,
INV03094,CUST0080,2023-10-16,2023-10-31,2023-10-28,47553,0.0,47553.0,Card,SP002,North,0,0,
INV03095,CUST0161,2023-12-01,2023-12-31,2023-12-31,49638,0.0,47133.13,Card,SP007,South,0,1,Underpayment
INV03096,CUST0106,2023-11-21,2024-01-05,2024-01-19,48908,0.0,48908.0,Card,SP020,East,0,0,
INV03097,CUST0005,2023-05-02,2023-06-16,2023-06-12,19620,0.0,19620.0,Bank Transfer,SP005,North,0,0,
INV03098,CUST0016,2023-06-14,2023-07-14,2023-07-11,42596,0.0,42596.0,UPI,SP013,East,0,0,
INV03099,CUST0136,2023-12-10,2023-12-25,2023-12-25,23258,0.0,23258.0,UPI,SP009,East,1,1,Duplicate
INV03100,CUST0165,2023-05-25,2023-06-09,2023-06-12,15977,3195.4,12781.6,Card,SP016,South,0,0,
INV03101,CUST0133,2023-10-12,2023-10-27,2023-10-26,25501,0.0,25501.0,Bank Transfer,SP017,North,0,0,
INV03102,CUST0103,2023-09-03,2023-10-03,2023-10-02,34508,0.0,34508.0,Bank Transfer,SP003,South,0,0,
INV03103,CUST0179,2023-09-03,2023-10-03,2023-09-29,25782,0.0,25782.0,Cash,SP006,East,0,0,
INV03104,CUST0105,2023-01-21,2023-02-20,,24984,0.0,0.0,UPI,SP008,West,0,1,Missing Payment
INV03105,CUST0194,2023-03-24,2023-05-08,2023-05-08,18105,0.0,18105.0,Cash,SP017,West,0,0,
INV03106,CUST0055,2023-01-06,2023-01-21,2023-01-17,43516,0.0,43516.0,Cash,SP003,West,0,0,
INV03107,CUST0011,2023-05-09,2023-06-08,2023-06-07,15922,0.0,15922.0,Card,SP006,East,0,0,
INV03108,CUST0193,2023-12-11,2024-01-10,2024-02-05,13167,0.0,13167.0,UPI,SP006,West,0,0,
INV03109,CUST0059,2023-07-03,2023-08-17,2023-08-15,13117,3279.25,9837.75,Cash,SP011,South,0,0,
INV03110,CUST0076,2023-02-23,2023-03-10,2023-03-14,14332,0.0,14332.0,UPI,SP003,West,0,0,
INV03111,CUST0097,2023-07-08,2023-08-07,2023-08-04,47276,7091.4,40184.6,Cash,SP010,North,0,0,
INV03112,CUST0198,2023-02-18,2023-03-05,2023-03-05,18317,0.0,18317.0,UPI,SP012,South,0,0,
INV03113,CUST0143,2023-04-20,2023-06-04,,40539,8107.8,0.0,Bank Transfer,SP009,East,0,1,Missing Payment
INV03114,CUST0186,2023-07-05,2023-07-20,2023-07-19,36445,0.0,36445.0,UPI,SP011,North,0,0,
INV03115,CUST0075,2023-05-31,2023-07-15,2023-07-12,45363,0.0,45363.0,UPI,SP010,South,0,0,
INV03116,CUST0053,2023-03-08,2023-03-23,2023-03-21,18467,923.35,17543.65,Cash,SP007,East,0,0,
INV03117,CUST0151,2023-03-01,2023-03-31,2023-04-09,43909,10977.25,32931.75,UPI,SP013,South,0,0,
INV03118,CUST0037,2023-07-15,2023-07-30,2023-07-26,43798,0.0,43798.0,UPI,SP020,West,0,0,
INV03119,CUST0135,2023-11-05,2023-12-05,2023-12-05,29734,0.0,29734.0,UPI,SP018,North,0,0,
INV03120,CUST0156,2023-09-08,2023-09-23,2023-09-21,39310,1965.5,37344.5,UPI,SP007,West,0,0,
INV03121,CUST0056,2023-12-13,2023-12-28,2023-12-28,8574,1286.1,7287.9,Cash,SP008,North,1,1,Duplicate
INV03122,CUST0105,2023-03-02,2023-03-17,2023-03-14,45244,0.0,45244.0,UPI,SP003,West,0,0,
INV03123,CUST0195,2023-05-16,2023-06-15,2023-06-13,29852,0.0,29852.0,UPI,SP015,West,0,0,
INV03124,CUST0200,2023-01-27,2023-03-13,,22504,0.0,0.0,UPI,SP001,South,0,1,Missing Payment
INV03125,CUST0054,2023-10-26,2023-11-10,2023-11-25,6908,0.0,6908.0,UPI,SP011,West,0,0,
INV03126,CUST0029,2023-02-03,2023-03-20,2023-03-20,8587,3082.27,5504.73,UPI,SP008,West,0,1,Over-discount
INV03127,CUST0086,2023-07-20,2023-08-19,2023-08-19,8457,0.0,8457.0,Card,SP009,East,0,0,
INV03128,CUST0153,2023-10-14,2023-10-29,2023-11-08,49349,0.0,49349.0,Card,SP001,South,0,0,
INV03129,CUST0101,2023-11-07,2023-12-07,2023-12-04,13933,0.0,13933.0,Cash,SP005,North,0,0,
INV03130,CUST0020,2023-06-27,2023-07-27,2023-07-27,24008,4854.25,19153.75,UPI,SP004,East,0,1,Over-discount
INV03131,CUST0028,2023-10-20,2023-12-04,2023-12-04,33174,0.0,33174.0,Bank Transfer,SP008,West,0,0,
INV03132,CUST0136,2023-10-27,2023-11-26,2023-12-21,27310,0.0,27310.0,UPI,SP019,South,0,0,
INV03133,CUST0194,2023-03-31,2023-04-30,2023-04-27,43207,0.0,43207.0,Bank Transfer,SP006,South,0,0,
INV03134,CUST0156,2023-05-17,2023-07-01,2023-07-01,36369,0.0,35259.17,Bank Transfer,SP003,South,0,1,Underpayment
INV03135,CUST0116,2023-08-07,2023-09-06,2023-09-02,40899,0.0,40899.0,Cash,SP014,North,0,0,
INV03136,CUST0024,2023-10-30,2023-11-29,2023-11-28,25396,0.0,25396.0,Cash,SP005,West,0,0,
INV03137,CUST0192,2023-03-03,2023-03-18,2023-03-15,28574,0.0,28574.0,UPI,SP011,South,0,0,
INV03138,CUST0127,2023-02-16,2023-03-18,2023-04-01,17122,0.0,17122.0,Card,SP002,North,0,0,
INV03139,CUST0030,2023-03-05,2023-04-19,2023-04-16,34814,0.0,34814.0,Card,SP001,North,0,0,
INV03140,CUST0050,2023-12-08,2023-12-23,2023-12-22,45503,0.0,45503.0,Bank Transfer,SP012,West,0,0,
INV03141,CUST0102,2023-08-08,2023-09-22,2023-09-19,20544,0.0,20544.0,UPI,SP013,South,0,0,
INV03142,CUST0176,2023-01-15,2023-02-14,2023-02-11,48755,0.0,48755.0,Cash,SP007,North,0,0,
INV03143,CUST0045,2023-03-18,2023-04-02,2023-03-30,7787,0.0,7787.0,Cash,SP012,North,0,0,
INV03144,CUST0111,2023-12-30,2024-02-13,,25614,0.0,0.0,Bank Transfer,SP014,North,0,1,Missing Payment
INV03145,CUST0125,2023-10-25,2023-12-09,,13598,0.0,0.0,Card,SP018,South,0,1,Missing Payment
INV03146,CUST0160,2023-04-22,2023-05-07,2023-05-09,18919,0.0,18919.0,Cash,SP010,North,0,0,
INV03147,CUST0030,2023-04-29,2023-05-14,2023-06-12,48862,0.0,48862.0,UPI,SP017,West,0,0,
INV03148,CUST0200,2023-04-21,2023-05-06,2023-05-06,26760,6042.89,20717.11,Cash,SP008,West,0,1,Over-discount
INV03149,CUST0171,2023-06-22,2023-08-06,2023-08-06,7783,0.0,7783.0,Bank Transfer,SP014,North,0,0,
INV03150,CUST0055,2023-09-17,2023-10-02,2023-09-29,36856,0.0,36856.0,Cash,SP020,North,0,0,
INV03151,CUST0014,2023-08-03,2023-08-18,2023-08-15,17775,4443.75,13331.25,Cash,SP015,North,0,0,
INV03152,CUST0156,2023-07-13,2023-07-28,2023-07-26,47424,0.0,47424.0,Cash,SP019,North,0,0,
INV03153,CUST0075,2023-07-21,2023-08-20,2023-08-20,28386,5677.2,22708.8,Bank Transfer,SP001,West,0,0,
INV03154,CUST0066,2023-09-14,2023-10-29,2023-10-26,17321,0.0,17321.0,Card,SP020,West,0,0,
INV03155,CUST0197,2023-03-18,2023-05-02,2023-05-05,8487,0.0,8487.0,Card,SP010,West,0,0,
INV03156,CUST0023,2023-04-26,2023-06-10,2023-06-09,34075,0.0,34075.0,Bank Transfer,SP018,East,0,0,
INV03157,CUST0149,2023-10-05,2023-11-04,,21202,0.0,0.0,Bank Transfer,SP005,East,0,1,Missing Payment
INV03158,CUST0145,2023-05-23,2023-06-07,2023-06-20,10151,0.0,10151.0,UPI,SP017,East,0,0,
INV03159,CUST0146,2023-08-24,2023-10-08,2023-10-08,37020,0.0,34119.48,Bank Transfer,SP007,North,0,1,Underpayment
INV03160,CUST0048,2023-03-27,2023-04-11,2023-04-21,8134,0.0,8134.0,Bank Transfer,SP014,West,0,0,
INV03161,CUST0145,2023-05-26,2023-07-10,2023-07-08,35566,0.0,35566.0,Card,SP020,North,0,0,
INV03162,CUST0143,2023-02-13,2023-03-15,2023-03-15,47065,0.0,47065.0,Card,SP004,West,0,0,
INV03163,CUST0196,2023-02-24,2023-03-26,2023-03-26,17873,0.0,17873.0,Card,SP006,South,0,0,
INV03164,CUST0080,2023-05-17,2023-07-01,2023-07-01,20198,0.0,18783.71,Bank Transfer,SP017,South,0,1,Underpayment
INV03165,CUST0084,2023-05-26,2023-07-10,2023-07-08,48007,0.0,48007.0,Cash,SP008,South,0,0,
